datetime,temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,raining
2024-08-31 19:00:00,89.6,111.4,82.4,79.46,0.0,0,0,0,8.9,5.8,300.0,1005.0,50.0,2.5,59.9,0.2,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-31 20:00:00,88.4,108.0,81.6,80.42,0.0,0,0,0,6.5,1.3,296.0,1004.0,34.5,1.4,0.6,0.0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",False
2024-08-31 21:00:00,87.8,108.2,82.4,84.11,0.0,0,0,0,6.7,4.7,310.0,1006.0,50.0,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-31 22:00:00,87.8,108.2,82.4,84.11,0.0,0,0,0,6.7,5.8,320.0,1006.0,50.0,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-31 23:00:00,86.9,105.3,81.6,84.37,0.0,0,0,0,6.0,1.3,340.0,1004.3,48.7,1.4,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",False
2024-12-01 00:00:00,60.8,60.8,51.8,72.22,0.0,0,0,0,7.2,2.2,250.0,1014.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-01 01:00:00,60.8,60.8,53.6,77.15,0.0,0,0,0,6.5,2.2,220.0,1014.0,0.0,1.2,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-01 02:00:00,57.5,57.5,54.5,89.77,0.0,0,0,0,6.7,0.6,270.0,1013.8,0.0,0.7,0.0,0.0,0,,Clear,fog,"42182099999,VIDP,42181099999",False
2024-12-01 03:00:00,58.9,58.9,53.5,82.26,0.0,0,0,0,6.7,0.0,0.0,1014.0,0.0,1.2,0.0,0.0,0,,Clear,clear-night,VIDP,False
2024-12-01 04:00:00,58.9,58.9,53.5,82.26,0.0,0,0,0,6.7,0.0,0.0,1014.0,0.0,1.2,0.0,0.0,0,,Clear,clear-night,VIDP,False
2024-12-01 05:00:00,57.1,57.1,53.5,87.74,0.0,0,0,0,6.7,2.2,180.0,1014.0,0.0,1.2,0.0,0.0,0,,Clear,clear-night,VIDP,False
2024-12-01 06:00:00,57.1,57.1,53.5,87.74,0.0,0,0,0,6.7,3.4,250.0,1015.0,0.0,0.6,0.0,0.0,0,,Clear,fog,VIDP,False
2024-12-01 07:00:00,57.1,57.1,53.5,87.74,0.0,0,0,0,6.7,3.4,240.0,1015.0,0.0,0.6,0.0,0.0,0,,Clear,fog,VIDP,False
2024-12-01 08:00:00,60.7,60.7,53.5,77.15,0.0,0,0,0,6.7,3.4,220.0,1016.0,0.0,0.6,12.4,0.0,0,,Clear,fog,VIDP,False
2024-12-01 09:00:00,64.3,64.3,51.7,63.61,0.0,0,0,0,7.2,3.4,220.0,1017.0,0.0,0.6,144.0,0.5,1,,Clear,fog,VIDP,False
2024-12-01 10:00:00,67.9,67.9,51.7,56.15,0.0,0,0,0,7.8,3.4,290.0,1017.0,0.0,1.2,324.9,1.2,3,,Clear,clear-day,VIDP,False
2024-12-01 11:00:00,71.5,71.5,51.7,49.65,0.0,0,0,0,9.4,4.7,300.0,1016.0,0.0,1.2,481.2,1.7,5,,Clear,clear-day,VIDP,False
2024-12-01 12:00:00,75.1,75.1,51.7,43.99,0.0,0,0,0,11.0,4.7,290.0,1015.0,0.0,1.9,587.8,2.1,6,,Clear,clear-day,VIDP,False
2024-12-01 13:00:00,75.1,75.1,48.1,38.48,0.0,0,0,0,11.4,4.7,290.0,1014.0,0.0,1.9,632.1,2.3,6,,Clear,clear-day,VIDP,False
2024-12-01 14:00:00,76.9,76.9,44.5,31.64,0.0,0,0,0,12.1,9.2,280.0,1013.0,0.0,2.5,609.7,2.2,6,,Clear,clear-day,VIDP,False
2024-12-01 15:00:00,76.9,76.9,46.3,33.87,0.0,0,0,0,12.3,9.2,300.0,1012.0,0.0,2.5,522.9,1.9,5,,Clear,clear-day,VIDP,False
2024-12-01 16:00:00,75.1,75.1,48.1,38.48,0.0,0,0,0,12.3,6.9,290.0,1011.0,0.0,2.5,381.0,1.4,4,,Clear,clear-day,VIDP,False
2024-12-01 17:00:00,71.5,71.5,49.9,46.45,0.0,0,0,0,11.6,3.4,280.0,1011.0,0.0,2.5,204.0,0.7,2,,Clear,clear-day,VIDP,False
2024-12-01 18:00:00,67.9,67.9,51.7,56.15,0.0,0,0,0,7.2,3.4,250.0,1012.0,0.0,1.9,40.6,0.1,0,,Clear,clear-night,VIDP,False
2024-12-01 19:00:00,66.1,66.1,51.7,59.75,0.0,0,0,0,7.4,3.4,230.0,1012.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,VIDP,False
2024-12-01 20:00:00,64.3,64.3,51.7,63.61,0.0,0,0,0,7.4,3.4,270.0,1013.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,VIDP,False
2024-12-01 21:00:00,64.3,64.3,51.7,63.61,0.0,0,0,0,7.4,2.2,316.4,1013.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,VIDP,False
2024-12-01 22:00:00,62.5,62.5,53.5,72.39,0.0,0,0,0,7.4,0.0,0.0,1013.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,VIDP,False
2024-12-01 23:00:00,60.7,60.7,53.5,77.15,0.0,0,0,0,7.2,0.0,0.0,1013.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,VIDP,False
2024-12-02 00:00:00,60.7,60.7,53.5,77.15,0.0,0,0,0,7.4,0.0,0.0,1013.0,0.6,1.9,0.0,0.0,0,,Clear,clear-night,VIDP,False
2024-12-02 01:00:00,58.9,58.9,53.5,82.26,0.0,0,0,0,6.7,0.0,0.0,1013.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,VIDP,False
2024-12-02 02:00:00,58.9,58.9,53.5,82.26,0.0,0,0,0,6.7,0.0,0.0,1012.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,VIDP,False
2024-12-02 03:00:00,57.2,57.2,53.6,87.75,0.0,0,0,0,6.9,0.0,0.0,1012.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-02 04:00:00,57.2,57.2,53.6,87.75,0.0,0,0,0,7.6,0.0,0.0,1012.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-02 05:00:00,53.7,53.7,52.8,96.7,0.0,0,0,0,7.6,0.0,0.0,1012.9,0.0,0.7,0.0,0.0,0,,Clear,fog,"42182099999,VIDP,42181099999",False
2024-12-02 06:00:00,57.2,57.2,53.6,87.75,0.0,0,0,0,7.2,3.4,240.0,1014.0,0.0,1.2,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-02 07:00:00,57.2,57.2,53.6,87.75,0.0,0,0,0,6.7,2.2,320.5,1014.0,0.0,0.6,0.0,0.0,0,,Clear,fog,"VIDP,42181099999",False
2024-12-02 08:00:00,59.0,59.0,55.4,87.81,0.0,0,0,0,6.5,4.3,264.0,1015.4,0.0,0.6,11.9,0.0,0,,Clear,fog,"42182099999,42176099999,VIDP,42139099999,42181099999",False
2024-12-02 09:00:00,62.6,62.6,53.6,72.4,0.0,0,0,0,10.1,3.4,250.0,1016.0,0.0,1.2,144.8,0.5,1,,Clear,clear-day,"VIDP,42181099999",False
2024-12-02 10:00:00,68.0,68.0,51.8,56.16,0.0,0,0,0,11.2,4.7,250.0,1016.0,0.0,1.2,329.6,1.2,3,,Clear,clear-day,"VIDP,42181099999",False
2024-12-02 11:00:00,73.9,73.9,53.8,49.42,0.0,0,0,0,12.8,4.3,276.0,1015.2,0.0,0.7,488.7,1.8,5,,Clear,fog,"42182099999,VIDP,42139099999,42181099999",False
2024-12-02 12:00:00,75.2,75.2,51.8,44.0,0.0,0,0,0,13.6,4.7,290.0,1015.0,0.0,1.2,596.6,2.1,6,,Clear,clear-day,"VIDP,42181099999",False
2024-12-02 13:00:00,77.0,77.0,50.0,38.78,0.0,0,0,0,12.5,5.2,300.0,1014.0,0.0,1.5,641.2,2.3,6,,Clear,clear-day,"VIDP,42181099999",False
2024-12-02 14:00:00,78.5,78.5,53.1,41.29,0.0,0,0,0,12.5,4.0,276.0,1012.7,0.0,1.3,618.5,2.2,6,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999",False
2024-12-02 15:00:00,78.8,78.8,48.2,34.17,0.0,0,0,0,11.9,5.8,290.0,1013.0,0.0,2.5,531.2,1.9,5,,Clear,clear-day,"VIDP,42181099999",False
2024-12-02 16:00:00,77.0,77.0,48.2,36.26,0.0,0,0,0,11.0,4.7,300.0,1013.0,0.0,2.5,388.2,1.4,4,,Clear,clear-day,"VIDP,42181099999",False
2024-12-02 17:00:00,74.3,74.3,58.2,57.12,0.0,0,0,0,9.8,1.0,265.0,1012.2,0.0,1.4,208.5,0.8,2,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",False
2024-12-02 18:00:00,69.8,69.8,51.8,52.8,0.0,0,0,0,6.9,3.4,230.0,1014.0,0.0,2.5,41.6,0.1,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-02 19:00:00,68.0,68.0,51.8,56.16,0.0,0,0,0,7.4,0.0,0.0,1014.0,0.0,2.5,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-02 20:00:00,62.0,62.0,55.7,79.77,0.0,0,0,0,7.6,0.6,250.0,1014.6,0.0,1.4,0.0,0.0,0,,Clear,clear-night,"42182099999,VIDP,42181099999",False
2024-12-02 21:00:00,62.6,62.6,53.6,72.4,0.0,0,0,0,7.6,0.0,0.0,1015.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-02 22:00:00,62.6,62.6,53.6,72.4,0.0,0,0,0,7.6,0.0,0.0,1015.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-02 23:00:00,58.3,58.3,54.6,87.36,0.0,0,0,0,7.2,0.0,0.0,1015.7,0.0,1.3,0.0,0.0,0,,Clear,clear-night,"42182099999,VIDP,42181099999",False
2024-12-03 00:00:00,60.8,60.8,53.6,77.15,0.0,0,0,0,7.6,0.0,0.0,1016.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-03 01:00:00,59.0,59.0,53.6,82.26,0.0,0,0,0,6.7,0.0,0.0,1015.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-03 02:00:00,55.4,55.4,53.2,92.23,0.0,0,0,0,7.2,0.0,0.0,1015.2,0.0,1.3,0.0,0.0,0,,Clear,clear-night,"42182099999,VIDP,42181099999",False
2024-12-03 03:00:00,57.2,57.2,53.6,87.75,0.0,0,0,0,7.2,0.0,0.0,1015.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-03 04:00:00,57.2,57.2,53.6,87.75,0.0,0,0,0,6.9,0.0,0.0,1015.0,0.0,1.2,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-03 05:00:00,53.3,53.3,52.5,97.16,0.0,0,0,0,6.9,0.0,0.0,1015.2,0.0,0.7,0.0,0.0,0,,Clear,fog,"42182099999,VIDP,42181099999",False
2024-12-03 06:00:00,55.4,55.4,53.6,93.65,0.0,0,0,0,6.9,0.0,0.0,1016.0,0.0,1.2,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-03 07:00:00,55.4,55.4,53.6,93.65,0.0,0,0,0,6.9,0.0,0.0,1016.0,0.0,0.6,0.0,0.0,0,,Clear,fog,"VIDP,42181099999",False
2024-12-03 08:00:00,56.2,56.2,54.0,92.07,0.0,0,0,0,7.4,1.3,251.0,1017.5,0.0,0.6,11.3,0.0,0,,Clear,fog,"42182099999,42176099999,VIDP,42139099999,42181099999",False
2024-12-03 09:00:00,64.4,64.4,53.6,67.97,0.0,0,0,0,5.6,3.4,260.0,1018.0,0.0,1.2,143.4,0.5,1,,Clear,clear-day,"VIDP,42181099999",False
2024-12-03 10:00:00,69.8,69.8,51.8,52.8,0.0,0,0,0,8.1,3.4,270.0,1018.0,0.0,1.2,308.3,1.1,3,,Clear,clear-day,"VIDP,42181099999",False
2024-12-03 11:00:00,75.6,75.6,53.7,46.65,0.0,0,0,0,10.5,5.0,311.0,1017.0,50.0,0.8,488.4,1.8,5,,Partially cloudy,fog,"42182099999,VIDP,42139099999,42181099999",False
2024-12-03 12:00:00,77.0,77.0,50.0,38.78,0.0,0,0,0,12.3,5.8,300.0,1017.0,0.0,1.9,596.7,2.1,6,,Clear,clear-day,"VIDP,42181099999",False
2024-12-03 13:00:00,78.8,78.8,48.2,34.17,0.0,0,0,0,12.8,6.9,290.0,1016.0,0.0,1.9,638.7,2.3,6,,Clear,clear-day,"VIDP,42181099999",False
2024-12-03 14:00:00,80.5,79.9,50.6,35.31,0.0,0,0,0,13.9,2.0,291.0,1014.6,3.0,1.4,622.0,2.2,6,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999",False
2024-12-03 15:00:00,78.8,78.8,48.2,34.17,0.0,0,0,0,14.8,9.2,290.0,1015.0,0.0,2.5,533.9,1.9,5,,Clear,clear-day,"VIDP,42181099999",False
2024-12-03 16:00:00,78.8,78.8,50.0,36.54,0.0,0,0,0,15.0,5.8,280.0,1015.0,0.0,2.5,390.7,1.4,4,,Clear,clear-day,"VIDP,42181099999",False
2024-12-03 17:00:00,73.5,73.5,58.2,58.82,0.0,0,0,0,14.5,1.0,265.0,1014.0,0.6,1.4,211.1,0.8,2,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",False
2024-12-03 18:00:00,71.6,71.6,51.8,49.67,0.0,0,0,0,8.5,2.2,240.0,1015.0,0.0,2.5,42.3,0.2,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-03 19:00:00,68.0,68.0,53.6,60.0,0.0,0,0,0,8.1,3.4,250.0,1016.0,0.0,2.5,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-03 20:00:00,63.1,63.1,56.0,77.54,0.0,0,0,0,7.8,1.0,244.0,1015.9,0.0,1.0,0.0,0.0,0,,Clear,clear-night,"42182099999,VIDP,42181099999",False
2024-12-03 21:00:00,64.3,64.3,51.7,63.61,0.0,0,0,0,8.7,4.7,270.0,1016.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,VIDP,False
2024-12-03 22:00:00,62.6,62.6,51.8,67.77,0.0,0,0,0,9.8,3.4,250.0,1016.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-03 23:00:00,60.7,60.7,51.7,72.21,0.0,0,0,0,11.0,4.7,250.0,1016.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,VIDP,False
2024-12-04 00:00:00,60.7,60.7,51.7,72.21,0.0,0,0,0,11.4,3.4,250.0,1016.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,VIDP,False
2024-12-04 01:00:00,58.9,58.9,51.7,76.99,0.0,0,0,0,11.4,4.7,250.0,1016.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,VIDP,False
2024-12-04 02:00:00,57.3,57.3,53.2,86.3,0.0,0,0,0,12.3,3.3,256.0,1015.2,0.0,0.9,0.0,0.0,0,,Clear,fog,"42182099999,VIDP,42181099999",False
2024-12-04 03:00:00,59.0,59.0,51.8,77.0,0.0,0,0,0,13.2,4.7,240.0,1015.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-04 04:00:00,57.1,57.1,51.7,82.13,0.0,0,0,0,14.1,4.7,250.0,1014.0,0.0,1.2,0.0,0.0,0,,Clear,clear-night,VIDP,False
2024-12-04 05:00:00,57.6,57.6,52.4,82.83,0.0,0,0,0,14.3,4.3,298.0,1014.3,0.0,0.7,0.0,0.0,0,,Clear,fog,"42182099999,VIDP,42181099999",False
2024-12-04 06:00:00,55.4,55.4,53.6,93.65,0.0,0,0,0,14.1,4.7,230.0,1015.0,0.0,1.2,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-04 07:00:00,55.4,55.4,51.8,87.66,0.0,0,0,0,13.2,3.4,240.0,1016.0,0.0,1.2,0.0,0.0,0,,Clear,clear-day,"VIDP,42181099999",False
2024-12-04 08:00:00,61.4,61.4,51.6,70.03,0.0,0,0,0,12.5,6.3,296.0,1016.3,0.0,1.2,10.7,0.0,0,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",False
2024-12-04 09:00:00,62.6,62.6,51.8,67.77,0.0,0,0,0,15.0,8.1,250.0,1017.0,0.0,1.2,141.2,0.5,1,,Clear,clear-day,"VIDP,42181099999",False
2024-12-04 10:00:00,68.0,68.0,50.0,52.54,0.0,0,0,0,17.2,6.9,270.0,1017.0,0.0,1.9,325.5,1.2,3,,Clear,clear-day,"VIDP,42181099999",False
2024-12-04 11:00:00,73.6,73.6,51.5,45.92,0.0,0,0,0,19.0,7.2,306.0,1016.2,0.0,1.3,485.0,1.7,5,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999",False
2024-12-04 12:00:00,77.0,77.0,46.4,33.88,0.0,0,0,0,20.4,8.1,280.0,1016.0,0.0,2.5,594.0,2.1,6,,Clear,clear-day,"VIDP,42181099999",False
2024-12-04 13:00:00,78.8,78.8,44.6,29.82,0.0,0,0,0,21.3,11.4,290.0,1015.0,0.0,2.5,643.2,2.3,6,,Clear,clear-day,"VIDP,42181099999",False
2024-12-04 14:00:00,78.0,78.0,42.7,28.47,0.0,0,0,0,21.7,11.3,291.0,1013.9,0.0,2.8,622.7,2.2,6,,Clear,clear-day,"VIDP,42139099999,42181099999",False
2024-12-04 15:00:00,78.8,78.8,41.0,25.97,0.0,0,0,0,21.7,9.2,290.0,1014.0,0.0,3.1,536.3,1.9,5,,Clear,clear-day,"VIDP,42181099999",False
2024-12-04 16:00:00,78.8,78.8,39.2,24.22,0.0,0,0,0,21.5,10.3,280.0,1014.0,0.0,3.1,393.0,1.4,4,,Clear,clear-day,"VIDP,42181099999",False
2024-12-04 17:00:00,73.8,73.8,49.1,41.79,0.0,0,0,0,19.7,4.0,311.0,1013.2,0.0,1.6,212.4,0.8,2,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",False
2024-12-04 18:00:00,68.0,68.0,42.8,40.03,0.0,0,0,0,13.4,4.7,270.0,1014.0,0.0,2.5,42.9,0.2,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-04 19:00:00,66.2,66.2,42.8,42.6,0.0,0,0,0,10.7,4.7,270.0,1015.0,0.0,2.5,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-04 20:00:00,60.9,60.9,50.7,69.22,0.0,0,0,0,11.0,1.3,250.0,1015.2,0.0,1.4,0.0,0.0,0,,Clear,clear-night,"42182099999,VIDP,42181099999",False
2024-12-04 21:00:00,64.4,64.4,44.6,48.58,0.0,0,0,0,11.0,4.7,280.0,1016.0,0.0,2.5,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-04 22:00:00,64.4,64.4,44.6,48.58,0.0,0,0,0,10.7,3.4,260.0,1015.0,0.0,2.5,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-04 23:00:00,57.6,57.6,48.8,72.4,0.0,0,0,0,10.1,1.3,250.0,1015.2,0.0,1.4,0.0,0.0,0,,Clear,clear-night,"42182099999,VIDP,42181099999",False
2024-12-05 00:00:00,60.8,60.8,42.8,51.48,0.0,0,0,0,9.8,5.8,250.0,1015.0,0.0,2.5,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-05 01:00:00,57.2,57.2,42.8,58.55,0.0,0,0,0,9.4,4.7,250.0,1015.0,0.0,2.5,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-05 02:00:00,52.8,52.8,47.1,81.02,0.0,0,0,0,9.4,1.0,230.0,1015.0,0.0,1.4,0.0,0.0,0,,Clear,clear-night,"42182099999,VIDP,42181099999",False
2024-12-05 03:00:00,55.4,55.4,42.8,62.48,0.0,0,0,0,9.4,2.2,250.0,1014.0,0.0,2.5,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-05 04:00:00,51.8,51.8,41.0,66.5,0.0,0,0,0,9.4,3.4,230.0,1014.0,0.0,2.5,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-05 05:00:00,49.6,49.6,45.0,84.05,0.0,0,0,0,9.2,1.0,236.0,1014.5,0.0,1.3,0.0,0.0,0,,Clear,clear-night,"42182099999,VIDP,42181099999",False
2024-12-05 06:00:00,51.8,51.8,41.0,66.5,0.0,0,0,0,8.9,3.4,240.0,1015.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-05 07:00:00,51.8,51.8,41.0,66.5,0.0,0,0,0,8.9,3.4,240.0,1015.0,0.0,1.9,0.0,0.0,0,,Clear,clear-day,"VIDP,42181099999",False
2024-12-05 08:00:00,56.5,56.5,44.1,63.0,0.0,0,0,0,8.7,6.3,304.0,1016.0,0.0,1.3,10.4,0.0,0,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",False
2024-12-05 09:00:00,60.8,60.8,41.0,48.03,0.0,0,0,0,12.1,6.9,260.0,1017.0,0.0,2.5,144.3,0.5,1,,Clear,clear-day,"VIDP,42181099999",False
2024-12-05 10:00:00,66.2,66.2,39.2,37.06,0.0,0,0,0,13.4,6.9,270.0,1017.0,0.0,2.5,334.4,1.2,3,,Clear,clear-day,"VIDP,42181099999",False
2024-12-05 11:00:00,71.0,71.0,43.4,36.99,0.0,0,0,0,15.2,10.1,306.0,1016.1,0.0,1.6,498.3,1.8,5,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999",False
2024-12-05 12:00:00,73.4,73.4,39.2,28.98,0.0,0,0,0,17.0,9.2,270.0,1016.0,0.0,3.1,610.1,2.2,6,,Clear,clear-day,"VIDP,42181099999",False
2024-12-05 13:00:00,75.2,75.2,41.5,29.83,0.0,0,0,0,19.0,13.4,319.0,1014.0,0.0,2.1,656.6,2.4,7,,Clear,clear-day,"42182099999,VIDP,42181099999,VIDD",False
2024-12-05 14:00:00,75.6,75.6,43.1,31.23,0.0,0,0,0,19.2,8.2,286.0,1013.1,0.0,1.7,635.1,2.3,6,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999",False
2024-12-05 15:00:00,75.2,75.2,35.6,23.69,0.0,0,0,0,19.0,10.3,280.0,1014.0,0.0,3.1,547.0,2.0,5,,Clear,clear-day,"VIDP,42181099999",False
2024-12-05 16:00:00,73.4,73.4,35.6,25.16,0.0,0,0,0,18.1,8.1,280.0,1014.0,0.0,3.1,401.5,1.4,4,,Clear,clear-day,"VIDP,42181099999",False
2024-12-05 17:00:00,69.7,69.7,46.7,43.85,0.0,0,0,0,16.3,1.0,250.0,1012.8,0.0,2.3,217.5,0.8,2,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",False
2024-12-05 18:00:00,62.6,62.6,39.2,42.03,0.0,0,0,0,10.1,3.4,260.0,1014.0,0.0,2.5,44.1,0.2,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-05 19:00:00,62.6,62.6,41.0,45.07,0.0,0,0,0,8.1,4.7,270.0,1014.0,0.0,2.5,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-05 20:00:00,58.3,58.3,48.3,69.32,0.0,0,0,0,7.8,1.0,296.0,1014.7,0.0,1.6,0.0,0.0,0,,Clear,clear-night,"42182099999,VIDP,42181099999",False
2024-12-05 21:00:00,60.8,60.8,41.0,48.03,0.0,0,0,0,7.8,2.2,279.6,1015.0,0.0,2.5,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-05 22:00:00,60.8,60.8,41.0,48.03,0.0,0,0,0,7.8,2.2,278.0,1015.0,0.0,2.5,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-05 23:00:00,54.1,54.1,46.8,76.24,0.0,0,0,0,8.5,0.6,281.8,1015.0,0.0,1.4,0.0,0.0,0,,Clear,clear-night,"42182099999,VIDP,42181099999",False
2024-12-06 00:00:00,55.4,55.4,42.8,62.48,0.0,0,0,0,8.9,0.0,0.0,1014.0,0.0,2.5,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-06 01:00:00,53.6,53.6,42.8,66.72,0.0,0,0,0,9.4,2.2,288.9,1014.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-06 02:00:00,51.4,51.4,46.4,83.02,0.0,0,0,0,9.6,0.0,0.0,1014.2,0.0,1.3,0.0,0.0,0,,Clear,clear-night,"42182099999,VIDP,42181099999",False
2024-12-06 03:00:00,53.6,53.6,42.8,66.72,0.0,0,0,0,9.6,2.2,250.0,1014.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-06 04:00:00,53.6,53.6,42.8,66.72,0.0,0,0,0,9.8,0.0,0.0,1013.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-06 05:00:00,51.1,51.1,46.3,83.63,0.0,0,0,0,9.8,0.0,0.0,1013.6,0.0,1.3,0.0,0.0,0,,Clear,clear-night,"42182099999,VIDP,42181099999",False
2024-12-06 06:00:00,51.8,51.8,42.8,71.28,0.0,0,0,0,9.8,2.2,291.2,1014.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-06 07:00:00,53.6,53.6,41.0,62.25,0.0,0,0,0,9.6,0.0,0.0,1015.0,0.0,1.9,0.0,0.0,0,,Clear,clear-night,"VIDP,42181099999",False
2024-12-06 08:00:00,56.6,56.6,45.4,66.05,0.0,0,0,0,9.2,4.7,278.0,1015.4,0.0,1.3,9.8,0.0,0,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",False
2024-12-06 09:00:00,62.6,62.6,42.8,48.31,0.0,0,0,0,12.5,4.7,260.0,1016.0,0.0,2.5,142.3,0.5,1,,Clear,clear-day,"VIDP,42181099999",False
2024-12-06 10:00:00,66.2,66.2,41.0,39.74,0.0,0,0,0,13.9,5.8,270.0,1016.0,0.0,2.5,331.8,1.2,3,,Clear,clear-day,"VIDP,42181099999",False
2024-12-06 11:00:00,72.0,72.0,43.4,35.73,0.0,0,0,0,16.1,3.7,274.0,1015.0,0.0,2.5,494.8,1.8,5,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999",False
2024-12-06 12:00:00,71.6,71.6,39.2,30.8,0.0,0,0,0,19.5,5.8,280.0,1015.0,0.0,2.5,605.7,2.2,6,,Clear,clear-day,"VIDP,42181099999",False
2024-12-06 13:00:00,73.4,73.4,37.4,27.01,0.0,0,0,0,19.5,6.9,300.0,1014.0,0.0,3.1,649.4,2.3,6,,Clear,clear-day,"VIDP,42181099999",False
2024-12-06 14:00:00,75.0,75.0,42.9,31.76,0.0,0,0,0,19.9,9.5,310.0,1011.8,0.0,2.6,628.4,2.3,6,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999",False
2024-12-06 15:00:00,75.2,75.2,37.4,25.43,0.0,0,0,0,19.9,9.2,280.0,1012.0,0.0,3.1,541.5,1.9,5,,Clear,clear-day,"VIDP,42181099999",False
